query_id,client_email,client_mobile,query_heading,query_description,status,date_raised,date_closed,is_open,valid_before_norm,normalized_mobile,valid_after_norm,query_created_time,query_closed_time,resolution_time_days,category,is_valid_email
Q0147,luis48@example.org,3697659354,Billing Problem,Bank deducted amount but dashboard shows unpaid.,Closed,2025-03-23,2025-03-26,False,False,3697659354,False,2025-03-23,2025-03-26,3.0,Billing Problem,True
Q0148,sharon35@example.org,1110058418,Payment Failure,Need confirmation after retry.,Closed,2025-04-21,2025-05-06,False,False,1110058418,False,2025-04-21,2025-05-06,15.0,Payment Failure,True
Q0149,angela94@example.net,5586828570,Data Export,Export email not received.,Closed,2025-06-15,2025-06-26,False,False,5586828570,False,2025-06-15,2025-06-26,11.0,Data Export,True
Q0150,mitchellspencer@example.net,7000051016,Technical Support,Freezing during screen load.,Closed,2025-03-26,2025-04-07,False,True,7000051016,True,2025-03-26,2025-04-07,12.0,Technical Support,True
Q0151,ynoble@example.net,4109768749,Subscription Cancellation,Need proof of cancellation for records.,Closed,2025-06-18,2025-06-19,False,False,4109768749,False,2025-06-18,2025-06-19,1.0,Subscription Cancellation,True
Q0152,jonathan21@example.org,3081551624,Account Suspension,Can I restore my data after suspension?,Closed,2025-05-29,2025-05-30,False,False,3081551624,False,2025-05-29,2025-05-30,1.0,Account Suspension,True
Q0153,susanmartinez@example.com,5108989167,Payment Failure,Payment failed due to card error.,Closed,2025-04-20,2025-05-04,False,False,5108989167,False,2025-04-20,2025-05-04,14.0,Payment Failure,True
Q0154,jesseallen@example.org,6973456006,Subscription Cancellation,Accidentally cancelled wrong plan.,Closed,2025-04-25,2025-04-27,False,True,6973456006,True,2025-04-25,2025-04-27,2.0,Subscription Cancellation,True
Q0155,elizabeth41@example.org,1910174367,Login Issue,Redirect loop after logging in.,Closed,2025-03-07,2025-03-09,False,False,1910174367,False,2025-03-07,2025-03-09,2.0,Login Issue,True
Q0156,megan12@example.com,5306644570,Payment Failure,Payment failed due to card error.,Closed,2025-06-22,2025-06-30,False,False,5306644570,False,2025-06-22,2025-06-30,8.0,Payment Failure,True
Q0157,evillegas@example.com,1992625220,Billing Problem,Refund not credited after 7 days.,Closed,2025-05-21,2025-05-23,False,False,1992625220,False,2025-05-21,2025-05-23,2.0,Billing Problem,True
Q0158,mcollins@example.org,239222014,Login Issue,Seeing 'invalid session token' error.,Closed,2025-05-11,2025-05-13,False,False,239222014,False,2025-05-11,2025-05-13,2.0,Login Issue,True
Q0159,wgoodwin@example.net,5223214561,Login Issue,Redirect loop after logging in.,Closed,2025-01-29,2025-02-01,False,False,5223214561,False,2025-01-29,2025-02-01,3.0,Login Issue,True
Q0160,ojackson@example.org,1552229706,Feature Request,Suggesting calendar integration.,Closed,2025-06-15,2025-06-17,False,False,1552229706,False,2025-06-15,2025-06-17,2.0,Feature Request,True
Q0161,ashley76@example.net,2606294215,Feature Request,Can you include language translation?,Closed,2025-04-18,2025-04-19,False,False,2606294215,False,2025-04-18,2025-04-19,1.0,Feature Request,True
Q0162,hward@example.com,6955537574,UI Feedback,Text is too small on mobile.,Closed,2025-04-19,2025-04-29,False,True,6955537574,True,2025-04-19,2025-04-29,10.0,UI Feedback,True
Q0163,erincurtis@example.net,518945887,UI Feedback,Buttons overlap on smaller screens.,Closed,2025-07-06,2025-07-23,False,False,518945887,False,2025-07-06,2025-07-23,17.0,UI Feedback,True
Q0164,tabitha87@example.com,8785429955,Payment Failure,Need GST invoice after payment.,Closed,2025-07-20,2025-07-22,False,True,8785429955,True,2025-07-20,2025-07-22,2.0,Payment Failure,True
Q0165,tjenkins@example.org,8958642175,UI Feedback,Error messages not clear enough.,Closed,2025-06-18,2025-06-22,False,True,8958642175,True,2025-06-18,2025-06-22,4.0,UI Feedback,True
Q0166,deborah91@example.net,3053453784,Bug Report,Filter not retaining after refresh.,Closed,2025-03-01,2025-03-06,False,False,3053453784,False,2025-03-01,2025-03-06,5.0,Bug Report,True
Q0167,rickey61@example.com,1098614819,Login Issue,Unable to login with correct credentials.,Closed,2025-04-16,2025-04-24,False,False,1098614819,False,2025-04-16,2025-04-24,8.0,Login Issue,True
Q0168,jbradley@example.org,5715274799,Subscription Cancellation,Need proof of cancellation for records.,Closed,2025-05-30,2025-06-01,False,False,5715274799,False,2025-05-30,2025-06-01,2.0,Subscription Cancellation,True
Q0169,nancy39@example.net,9744030885,Account Suspension,Terms of use were unclear.,Opened,2025-03-15,,True,True,9744030885,True,2025-03-15,,,Account Suspension,True
Q0170,igraves@example.net,6782558206,Billing Problem,Promo code was not applied.,Closed,2025-02-21,2025-03-08,False,True,6782558206,True,2025-02-21,2025-03-08,15.0,Billing Problem,True
Q0171,iburnett@example.net,443398912,Payment Failure,Payment success mail delayed.,Closed,2025-07-23,2025-07-29,False,False,443398912,False,2025-07-23,2025-07-29,6.0,Payment Failure,True
Q0172,suzanneyates@example.org,1846149954,Bug Report,Page crashes on click of ‘submit’.,Closed,2025-03-04,2025-03-06,False,False,1846149954,False,2025-03-04,2025-03-06,2.0,Bug Report,True
Q0173,emiller@example.com,1727807012,Feature Request,Request feature to duplicate projects.,Closed,2025-02-14,2025-02-15,False,False,1727807012,False,2025-02-14,2025-02-15,1.0,Feature Request,True
Q0174,omarquez@example.org,8788556410,Technical Support,Can’t sync data across devices.,Closed,2025-04-11,2025-04-13,False,True,8788556410,True,2025-04-11,2025-04-13,2.0,Technical Support,True
Q0175,stephen40@example.net,5589305516,Login Issue,Account seems to be disabled.,Closed,2025-06-09,2025-06-17,False,False,5589305516,False,2025-06-09,2025-06-17,8.0,Login Issue,True
Q0176,jessicawoods@example.org,4649890949,Billing Problem,Invoice PDF is missing this month.,Closed,2025-06-04,2025-06-05,False,False,4649890949,False,2025-06-04,2025-06-05,1.0,Billing Problem,True
Q0177,mrivas@example.org,9446982828,Feature Request,Save filter views for reuse.,Closed,2025-04-10,2025-04-15,False,True,9446982828,True,2025-04-10,2025-04-15,5.0,Feature Request,True
Q0178,johndixon@example.org,618851676,Login Issue,Seeing 'invalid session token' error.,Closed,2025-03-25,2025-03-26,False,False,618851676,False,2025-03-25,2025-03-26,1.0,Login Issue,True
Q0179,norrisandrew@example.net,5240040734,Subscription Cancellation,Cannot downgrade before cancel.,Closed,2025-05-19,2025-05-21,False,False,5240040734,False,2025-05-19,2025-05-21,2.0,Subscription Cancellation,True
Q0180,charlesgarcia@example.org,5614138376,Data Export,Need export in regional time zone.,Closed,2025-04-06,2025-04-21,False,False,5614138376,False,2025-04-06,2025-04-21,15.0,Data Export,True
Q0181,vjenkins@example.net,6671891055,Feature Request,Provide more chart types in dashboard.,Closed,2025-02-14,2025-02-17,False,True,6671891055,True,2025-02-14,2025-02-17,3.0,Feature Request,True
Q0182,dgay@example.com,8473734892,Feature Request,Add folder structure to organize data.,Closed,2025-05-28,2025-06-03,False,True,8473734892,True,2025-05-28,2025-06-03,6.0,Feature Request,True
Q0183,jamesmccoy@example.org,6514461218,Account Suspension,Received policy violation but unclear why.,Closed,2025-02-13,2025-02-17,False,True,6514461218,True,2025-02-13,2025-02-17,4.0,Account Suspension,True
Q0184,david08@example.com,5977177824,UI Feedback,Mobile responsiveness needs improvement.,Closed,2025-06-10,2025-06-13,False,False,5977177824,False,2025-06-10,2025-06-13,3.0,UI Feedback,True
Q0185,gmiller@example.com,8998856822,Billing Problem,Amount charged doesn’t match pricing plan.,Closed,2025-04-26,2025-04-27,False,True,8998856822,True,2025-04-26,2025-04-27,1.0,Billing Problem,True
Q0186,nathan10@example.net,8755106653,Subscription Cancellation,App locked after cancellation.,Closed,2025-02-22,2025-02-24,False,True,8755106653,True,2025-02-22,2025-02-24,2.0,Subscription Cancellation,True
Q0187,katherinestrickland@example.com,7449435875,Bug Report,Reports section not opening.,Closed,2025-02-02,2025-02-08,False,True,7449435875,True,2025-02-02,2025-02-08,6.0,Bug Report,True
Q0188,fharding@example.org,4422713519,UI Feedback,Dropdowns too close together.,Closed,2025-05-01,2025-05-04,False,False,4422713519,False,2025-05-01,2025-05-04,3.0,UI Feedback,True
Q0189,irichards@example.net,1767304475,UI Feedback,Color scheme hard to read in sunlight.,Closed,2025-05-24,2025-06-05,False,False,1767304475,False,2025-05-24,2025-06-05,12.0,UI Feedback,True
Q0190,james29@example.org,4584160403,Data Export,Need export in regional time zone.,Closed,2025-05-10,2025-05-11,False,False,4584160403,False,2025-05-10,2025-05-11,1.0,Data Export,True
Q0191,michellesimmons@example.org,5755635790,Billing Problem,Charged extra on my last invoice.,Closed,2025-05-16,2025-05-26,False,False,5755635790,False,2025-05-16,2025-05-26,10.0,Billing Problem,True
Q0192,jenkinsaustin@example.net,8155177874,Billing Problem,Duplicate transaction found.,Closed,2025-07-25,2025-07-31,False,True,8155177874,True,2025-07-25,2025-07-31,6.0,Billing Problem,True
Q0193,brittney39@example.com,188405714,Account Suspension,Appeal submitted but no response yet.,Closed,2025-07-16,2025-07-19,False,False,188405714,False,2025-07-16,2025-07-19,3.0,Account Suspension,True
Q0194,karen99@example.org,8336811161,UI Feedback,Error messages not clear enough.,Closed,2025-07-22,2025-07-29,False,True,8336811161,True,2025-07-22,2025-07-29,7.0,UI Feedback,True
Q0195,grayamanda@example.org,6198804391,Subscription Cancellation,Wrong account cancelled.,Closed,2025-05-28,2025-05-29,False,True,6198804391,True,2025-05-28,2025-05-29,1.0,Subscription Cancellation,True
Q0196,martinkrista@example.com,5658944055,Payment Failure,Payment shows success but app locked.,Closed,2025-03-10,2025-03-11,False,False,5658944055,False,2025-03-10,2025-03-11,1.0,Payment Failure,True
Q0197,nancy37@example.org,1256015851,Login Issue,Session expires immediately after login.,Closed,2025-03-29,2025-03-31,False,False,1256015851,False,2025-03-29,2025-03-31,2.0,Login Issue,True
Q0198,audreyguerra@example.com,111569305,Payment Failure,Payment success mail delayed.,Closed,2025-06-25,2025-07-12,False,False,111569305,False,2025-06-25,2025-07-12,17.0,Payment Failure,True
Q0199,jasonboyd@example.net,3736483107,Technical Support,Graphs not rendering properly.,Closed,2025-03-02,2025-03-07,False,False,3736483107,False,2025-03-02,2025-03-07,5.0,Technical Support,True
Q0200,lawrencelori@example.com,2595230180,Account Suspension,Suspension mail was too vague.,Closed,2025-02-28,2025-03-07,False,False,2595230180,False,2025-02-28,2025-03-07,7.0,Account Suspension,True
Q0201,cody52@example.net,2999477604,Account Suspension,Received policy violation but unclear why.,Closed,2025-02-11,2025-02-13,False,False,2999477604,False,2025-02-11,2025-02-13,2.0,Account Suspension,True
Q0202,karen26@example.com,1573709413,Billing Problem,Duplicate transaction found.,Closed,2025-02-07,2025-02-13,False,False,1573709413,False,2025-02-07,2025-02-13,6.0,Billing Problem,True
Q0203,jenniferbutler@example.org,6209796060,Account Suspension,Suspension mail was too vague.,Closed,2025-06-05,2025-06-07,False,True,6209796060,True,2025-06-05,2025-06-07,2.0,Account Suspension,True
Q0204,tevans@example.org,2663687296,UI Feedback,Graphs too compressed on mobile view.,Closed,2025-02-19,2025-02-24,False,False,2663687296,False,2025-02-19,2025-02-24,5.0,UI Feedback,True
Q0205,mcdowelllori@example.com,3718137459,Technical Support,Freezing during screen load.,Closed,2025-07-24,2025-07-25,False,False,3718137459,False,2025-07-24,2025-07-25,1.0,Technical Support,True
Q0206,janetrodriguez@example.net,2614890685,Technical Support,Settings not saving properly.,Closed,2025-07-11,2025-07-12,False,False,2614890685,False,2025-07-11,2025-07-12,1.0,Technical Support,True
Q0207,ortegaanthony@example.net,1766433053,Feature Request,Ability to bulk edit entries needed.,Closed,2025-06-03,2025-06-04,False,False,1766433053,False,2025-06-03,2025-06-04,1.0,Feature Request,True
Q0208,armstrongcarla@example.net,5891755681,Billing Problem,Need clarification on currency charges.,Closed,2025-05-08,2025-05-10,False,False,5891755681,False,2025-05-08,2025-05-10,2.0,Billing Problem,True
Q0209,jasmineaguilar@example.org,2443069802,Data Export,Export email not received.,Closed,2025-05-09,2025-05-12,False,False,2443069802,False,2025-05-09,2025-05-12,3.0,Data Export,True
Q0210,ocollins@example.org,6051289595,Account Suspension,"Got auto-ban, never violated terms.",Closed,2025-03-26,2025-04-08,False,True,6051289595,True,2025-03-26,2025-04-08,13.0,Account Suspension,True
Q0211,emedina@example.com,2923814086,Payment Failure,Need help with failed subscription payment.,Closed,2025-03-28,2025-04-15,False,False,2923814086,False,2025-03-28,2025-04-15,18.0,Payment Failure,True
Q0212,annaschroeder@example.org,7008431148,Feature Request,Can we have auto-save for drafts?,Closed,2025-05-27,2025-05-28,False,True,7008431148,True,2025-05-27,2025-05-28,1.0,Feature Request,True
Q0213,walkerjeffrey@example.net,9445730101,Subscription Cancellation,Still charged after cancellation.,Closed,2025-03-14,2025-03-17,False,True,9445730101,True,2025-03-14,2025-03-17,3.0,Subscription Cancellation,True
Q0214,mariah48@example.net,946234164,Login Issue,Captcha keeps looping during login.,Closed,2025-06-10,2025-06-15,False,False,946234164,False,2025-06-10,2025-06-15,5.0,Login Issue,True
Q0215,ggarrett@example.net,8007045702,UI Feedback,Table headers not sticky.,Closed,2025-06-05,2025-06-06,False,True,8007045702,True,2025-06-05,2025-06-06,1.0,UI Feedback,True
Q0216,fredrivera@example.org,1037451071,UI Feedback,Buttons overlap on smaller screens.,Closed,2025-02-04,2025-02-07,False,False,1037451071,False,2025-02-04,2025-02-07,3.0,UI Feedback,True
Q0217,jrichards@example.com,9286367033,Technical Support,Settings not saving properly.,Closed,2025-03-25,2025-04-01,False,True,9286367033,True,2025-03-25,2025-04-01,7.0,Technical Support,True
Q0218,qcarpenter@example.com,6870409736,Bug Report,Sidebar collapses on scroll.,Closed,2025-04-27,2025-04-28,False,True,6870409736,True,2025-04-27,2025-04-28,1.0,Bug Report,True
Q0219,christinegomez@example.com,1456516442,Account Suspension,Need reason for my suspension.,Closed,2025-05-13,2025-05-17,False,False,1456516442,False,2025-05-13,2025-05-17,4.0,Account Suspension,True
Q0220,dbrown@example.org,9334409005,UI Feedback,Error messages not clear enough.,Closed,2025-05-12,2025-05-13,False,True,9334409005,True,2025-05-12,2025-05-13,1.0,UI Feedback,True
Q0221,patriciahernandez@example.org,3641228037,Account Suspension,Got a warning mail I don’t understand.,Closed,2025-02-23,2025-02-27,False,False,3641228037,False,2025-02-23,2025-02-27,4.0,Account Suspension,True
Q0222,uhorton@example.net,6206059787,UI Feedback,Sidebar hides important links.,Closed,2025-03-03,2025-03-05,False,True,6206059787,True,2025-03-03,2025-03-05,2.0,UI Feedback,True
Q0223,wrodriguez@example.net,1494495384,Billing Problem,Refund not credited after 7 days.,Closed,2025-03-09,2025-03-10,False,False,1494495384,False,2025-03-09,2025-03-10,1.0,Billing Problem,True
Q0224,lauren08@example.net,5772464044,Account Suspension,Got a warning mail I don’t understand.,Closed,2025-04-20,2025-04-25,False,False,5772464044,False,2025-04-20,2025-04-25,5.0,Account Suspension,True
Q0225,cbeard@example.org,7162509112,Bug Report,Back button doesn’t work.,Closed,2025-05-15,2025-05-18,False,True,7162509112,True,2025-05-15,2025-05-18,3.0,Bug Report,True
Q0226,mjacobs@example.com,8103914683,Account Suspension,Unjustified account suspension request.,Closed,2025-07-15,2025-08-01,False,True,8103914683,True,2025-07-15,2025-08-01,17.0,Account Suspension,True
Q0227,schroederjessica@example.com,3111806534,Billing Problem,Refund not credited after 7 days.,Closed,2025-05-29,2025-05-31,False,False,3111806534,False,2025-05-29,2025-05-31,2.0,Billing Problem,True
Q0228,rdaniel@example.com,6261117528,Bug Report,Form validation not working properly.,Closed,2025-01-29,2025-02-04,False,True,6261117528,True,2025-01-29,2025-02-04,6.0,Bug Report,True
Q0229,swells@example.net,8353715804,Account Suspension,Need reason for my suspension.,Closed,2025-02-09,2025-02-14,False,True,8353715804,True,2025-02-09,2025-02-14,5.0,Account Suspension,True
Q0230,mbaker@example.net,8852490220,Billing Problem,Refund not credited after 7 days.,Closed,2025-05-01,2025-05-07,False,True,8852490220,True,2025-05-01,2025-05-07,6.0,Billing Problem,True
